study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_name	library_layout	library_strategy	library_source	experiment_title	study_title	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy	sample_alias	sample_title
PRJEB30958	SAMEA5242945	ERS3050346	ERX3151566	ERR3090739	9606	Homo sapiens	Illumina HiSeq 2500	S49_T5	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/009/ERR3090739/ERR3090739.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/009/ERR3090739/ERR3090739.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090739/mirs_245_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090739/mirs_245_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/009/ERR3090739	ftp.sra.ebi.ac.uk/vol1/err/ERR309/009/ERR3090739			mirs_245	classifiedReads
PRJEB30958	SAMEA5242946	ERS3050347	ERX3151567	ERR3090740	9606	Homo sapiens	Illumina HiSeq 2500	S50_T0	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/000/ERR3090740/ERR3090740.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/000/ERR3090740/ERR3090740.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090740/mirs_246_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090740/mirs_246_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/000/ERR3090740	ftp.sra.ebi.ac.uk/vol1/err/ERR309/000/ERR3090740			mirs_246	classifiedReads
PRJEB30958	SAMEA5242947	ERS3050348	ERX3151568	ERR3090741	9606	Homo sapiens	Illumina HiSeq 2500	S51_T0	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/001/ERR3090741/ERR3090741.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/001/ERR3090741/ERR3090741.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090741/mirs_247_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090741/mirs_247_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/001/ERR3090741	ftp.sra.ebi.ac.uk/vol1/err/ERR309/001/ERR3090741			mirs_247	classifiedReads
PRJEB30958	SAMEA5242948	ERS3050349	ERX3151569	ERR3090742	9606	Homo sapiens	Illumina HiSeq 2500	S51_T1	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/002/ERR3090742/ERR3090742.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/002/ERR3090742/ERR3090742.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090742/mirs_248_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090742/mirs_248_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/002/ERR3090742	ftp.sra.ebi.ac.uk/vol1/err/ERR309/002/ERR3090742			mirs_248	classifiedReads
PRJEB30958	SAMEA5242949	ERS3050350	ERX3151570	ERR3090743	9606	Homo sapiens	Illumina HiSeq 2500	S51_T2	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/003/ERR3090743/ERR3090743.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/003/ERR3090743/ERR3090743.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090743/mirs_249_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090743/mirs_249_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/003/ERR3090743	ftp.sra.ebi.ac.uk/vol1/err/ERR309/003/ERR3090743			mirs_249	classifiedReads
PRJEB30958	SAMEA5242950	ERS3050351	ERX3151571	ERR3090744	9606	Homo sapiens	Illumina HiSeq 2500	S51_T3	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/004/ERR3090744/ERR3090744.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/004/ERR3090744/ERR3090744.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090744/mirs_250_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090744/mirs_250_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/004/ERR3090744	ftp.sra.ebi.ac.uk/vol1/err/ERR309/004/ERR3090744			mirs_250	classifiedReads
PRJEB30958	SAMEA5242951	ERS3050352	ERX3151572	ERR3090745	9606	Homo sapiens	Illumina HiSeq 2500	S52_T0	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/005/ERR3090745/ERR3090745.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/005/ERR3090745/ERR3090745.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090745/mirs_251_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090745/mirs_251_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/005/ERR3090745	ftp.sra.ebi.ac.uk/vol1/err/ERR309/005/ERR3090745			mirs_251	classifiedReads
PRJEB30958	SAMEA5242952	ERS3050353	ERX3151573	ERR3090746	9606	Homo sapiens	Illumina HiSeq 2500	S52_T1	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/006/ERR3090746/ERR3090746.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/006/ERR3090746/ERR3090746.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090746/mirs_252_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090746/mirs_252_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/006/ERR3090746	ftp.sra.ebi.ac.uk/vol1/err/ERR309/006/ERR3090746			mirs_252	classifiedReads
PRJEB30958	SAMEA5242953	ERS3050354	ERX3151574	ERR3090747	9606	Homo sapiens	Illumina HiSeq 2500	S52_T2	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/007/ERR3090747/ERR3090747.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/007/ERR3090747/ERR3090747.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090747/mirs_253_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090747/mirs_253_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/007/ERR3090747	ftp.sra.ebi.ac.uk/vol1/err/ERR309/007/ERR3090747			mirs_253	classifiedReads
PRJEB30958	SAMEA5242954	ERS3050355	ERX3151575	ERR3090748	9606	Homo sapiens	Illumina HiSeq 2500	S52_T3	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/008/ERR3090748/ERR3090748.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/008/ERR3090748/ERR3090748.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090748/mirs_254_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090748/mirs_254_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/008/ERR3090748	ftp.sra.ebi.ac.uk/vol1/err/ERR309/008/ERR3090748			mirs_254	classifiedReads
PRJEB30958	SAMEA5242955	ERS3050356	ERX3151576	ERR3090749	9606	Homo sapiens	Illumina HiSeq 2500	S52_T4	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/009/ERR3090749/ERR3090749.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/009/ERR3090749/ERR3090749.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090749/mirs_255_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090749/mirs_255_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/009/ERR3090749	ftp.sra.ebi.ac.uk/vol1/err/ERR309/009/ERR3090749			mirs_255	classifiedReads
PRJEB30958	SAMEA5242956	ERS3050357	ERX3151577	ERR3090750	9606	Homo sapiens	Illumina HiSeq 2500	S53_T1	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/000/ERR3090750/ERR3090750.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/000/ERR3090750/ERR3090750.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090750/mirs_256_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090750/mirs_256_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/000/ERR3090750	ftp.sra.ebi.ac.uk/vol1/err/ERR309/000/ERR3090750			mirs_256	classifiedReads
